aco|4660|
acoat|1453;8041|
acold|986;4569;6437;6548;6551|
acollapse|7370|
acollar|6531|
acollection|788;1534;7515|
acolour|181|
acolourorscent|6965|
acomeback|8300|
acommand|4667|
acommonoccurrenceinthepastafteraverbinpasttense|1873|
acompany|995;3469;6316;7370|
acompanytransfer|1211|
acomparison|3425;7327|
acompetition|6295|
aconclusion|7258;7616|
acondom|568|
aconference|7244|
acongress|5855|
acontainedincharacters|1859|
acontest|4755;8101;8190|
acontinuousactionatalocation|5952|
acontract|4251;6476|
aconversation|6727;7241;7642|
acopy|7703|
acorner|7355|
acorporation|4018|
acough|822|
acountry|3850;5563;8331|
acountryegjapantotheworld|5563;8330|
acourse|1190;1343;8054|
acquaintance|1383;1756;3166;3238;4246;4247;4596|
acquaintancewith|7918|
acquainted|201|
acquaintedwith|6524|
acquer|6853;7333|
acquire|6626;7235;7266|
acquiredofahabit|6432|
acquisition|1760|
acred|267|
acreditcard|4882|
acredtree|2632|
acrifice|2172;7100|
acrificeegone'slife|6423|
acrificeof|5359|
acrilegious|236|
acrime|6234;6430;6584;7177;7547;8035|
acriticalmind|5632|
acrop|6932|
across|4459;6270;6291;6298;6890;6893;7063;7069;7179;7180;7336;7450;7451|
acrossariver|6291|
acrossegariver|6291|
acrossegofone'spoint|7024|
acrossthestreet|3438;5006|
acrouchtocharge|3845;4831|
acrowd|1191;6670;7192;7382;7633|
acry|2176|
act|432;447;531;594;832;932;953;1120;1241;1348;1412;1486;1495;1580;1610;1766;1961;4044;4230;4251;4304;4688;4901;4918;5425;5528;5529;5530;5544;5552;5923;5926;6018;6228;6385;6430;6437;6462;6476;6680;6960;6967;7028;7209;7565;7741;7751;8023;8030;8075;8100;8120;8125;8174;8209;8274;8318|
actadisease|6807;7279|
actapart|7640|
actas|7421|
actasagent|8258|
actasguide|8279|
actasspokesmanfor|8383|
actation|1218|
actattention|7082|
actbig|6791|
actbybroiling|7028|
actcalculationsquaringofaccountsadjustment|1167|
actdecisively|6727|
actedby|7510|
acteginterest|6437|
actegjuice|6928|
acter|1470;1471;1484;1772;1852;2339;3003;3190;3255;4169;4171;4230;4972;5211|
acteria|4387|
acteristic|1631;4690;6058;6061;6062;6437|
acteristicofsomeonesomething|3837|
acterium|4387|
acterofaperson|3255|
acterofaword|1470|
acters|1859;2806|
acterword|2201|
actespoffood|4527|
actforsomeoneelse|8383|
actful|621|
acthaveaneffecton|7722|
actheboar|4237|
acthedog|4862|
acthemonkey|5416|
actheserpent|4257|
acticable|557;5156|
actical|5550|
acticalandhandson|4741;8106|
acticalbusiness|4742|
acticalexercise|4741|
acticaljoke|1234|
acticallogical|7094|
actically|126|
acticaluse|1929;5549|
acticalworkexperience|4742|
actice|1264;1265;1597;1600;4040;4730;4738;4739;4740;4742;4745;4750;4790;4811;4820;6430;6827;7706;7825;8023;8087;8095;8102;8107;8108;8109|
acticeaprofession|6707|
acticeascetically|8087|
acticeasopposedtotheory|4738|
acticehittingbaseball|6670|
acticeinthefield|4741;8106|
acticelaw|4436;6707|
acticeormeditation|5495|
actices|4820|
actics|2101;4806|
