1.E790A4|ソウ;ショウ##|jade of jade being, tinkle|||
1.E790A5|コ##|jewelled utensil|||
1.E790A6|キ#たま#|gem, precious stone, jade|||
1.E790A8|コン##|beautiful jade, precious stones|||
1.E790A9|ショウ#みみだま#||||
1.E790AA|キ#たま#|type of jade|||
1.E790AB|ホウ;フ##|ornament|||
1.E790AC|エン;オン;ワン##|the virtue of a gentleman, jade|||
1.E790AD|コク;ロク#たま#|jade like stone|||
1.E790AE|ソウ;ス##|octagonal piece of jade with hole in middle|||
1.E790AF|カン;コン##|jade tube used as an instrument|||
1.E790B0|エン##|jewel, gem, glitter of gems|||
1.E790B1|チョウ;チュウ##|engrave, inlay, carve, exhaust|||
1.E790B2|ハイ#つらぬく#|string of many pearls|||
1.E790B3|リン##|jewel, tinkling of jewelry||joya, tintineo de joyas|
1.E790B4|キン;ゴン#こと#|harp, koto|koto, harpe|koto, arpa japonesa|
1.E790B5|ビ;ヒ##|glissando on strings, lute||laúd|
1.E790B6|ハ;ベ;ワ##|lute||laúd|
1.E790B9|キン#こと#||||
1.E790BA|ホウ##|enamel|||
1.E790BF|コン##|jewel|||
1.E79180|ウ##|stone resembling jade, agate|||
1.E79181|マイ;バイ;ボウ;モウ##|ancient Chinese imperial jewels|||
1.E79183|チュン##||||
1.E79184|セン##|ornamental piece of jade several|||
1.E79186|セイ;ショウ##||||
1.E79187|タイ#たいまい#|tortoise shell|||
1.E7918B|イ##|type of jade, rare, valuable|||
1.E7918D|カン##||||
1.E79191|テン#うきぼり#|carve, engrave, cut out, sculpt|||
1.E79192|チョウ;トウ;ジョウ##||||
1.E79193|##||||
1.E79195|カ#あら;きず;なんぞ#|flaw, blemish|||
1.E79197|エン;オン;カン;ゲン##|large ring of fine jade|||
1.E79199|ノウ##|agate, onyx|||
1.E7919A|コ;ゴ##|ancestral offering receptacle, coral||ancestral receptáculo para ofrendas|
1.E7919B|エイ##よう;あき;あきら;てる;え|sparkle of jewelry, crystal||brillo de las joyas|
1.E7919C|ユ##|jewel|||
1.E7919D|コウ;オウ##||||
1.E7919E|ズイ;スイ#みず-;しるし#たま;ず;みつ|congratulations||felicitaciones, felicidades, enhorabuena|
1.E7919F|シツ#おおごと#|large koto|||
1.E791A0|ル;リュウ##るり|lapis lazuli||lapislázuli|
1.E791A2|ヨウ;ユ##||||
1.E791A3|サ#ちいさ.い;くさり#|small, chain|||
1.E791A4|ヨウ#たま#|beautiful (as a jewel)|||
1.E791A6|オ;ウ##||||
1.E791A7|シン#たま#||||
1.E791A8|シン##|jade look alike stone|||
1.E791A9|エイ##|clear|||
1.E791AA|メ;バ##|agate, onyx|||
1.E791AB|トウ##||||
1.E791AD|トウ#たま#|kind of jade|||
1.E791AE|リツ;リチ#うつく.しい#||||
1.E791AF|ロウ##|precious stone|||
1.E791B0|カイ#たま;めずら.しい#|strange|||
1.E791B1|テン;チン;シン#みみだま#|gem used as ear plug, jade earring|||
1.E791B2|ショウ;ソウ##|tinkling sound tinkling of pendant gems|||
1.E791B3|サ#みが.く#|polish, brilliant white luster of a gem, artful smile||betún, cera, brillo, lustre|
1.E791B6|ヨウ#たま#|beautiful as a jewel||joya bella|
1.E791BE|キン##|jewel|||
1.E79280|サイ;スイ##|lustre of gems, glitter, shine|||
1.E79281|ソウ;ス##||||
1.E79283|リ##あき|glassy, lapis lazuli||lapislázuli, vidrioso|
1.E79285|ソウ;サ##|gem|||
1.E79286|キュウ;ク;ユウ;ユ##|beautiful jade, tinkle|||
1.E79287|セン##|beautiful jade, star|||
1.E79288|##|ancient musical instrument|||
1.E79289|レン;リン#うつわ#|vessel used hold grain offerings|||
1.E7928B|ショウ##|ceremonial jeweled implement|||
1.E7928F|テイ;エツ;オチ;エイ;エ##||||
1.E79290|ロ##|beautiful variety of jade|||
1.E79291|ブ;ム#いし#||||
1.E79292|トウ#いし#||||
1.E79297|##||||
1.E79298|リン##|luster of jade|||
1.E79299|リョウ#しろがね#||||
1.E7929A|ケイ;ギョウ;ケツ;ケチ##|splendid|||
1.E7929C|コウ;オウ##|jade ornament semicircular in shape|||
1.E7929E|ハク#あらたま#|uncut gem, unpolished gem|||
1.E7929F|エイ;ヨウ;ケイ;キョウ##|luster of gem|||
1.E792A0|ハン;ボン#たま#|piece of precious jade|||
1.E792A1|シン##|jade look alike stone|||
1.E792A2|ル;リュウ##|precious stone|||
1.E792A3|キ;ケ#たま#|pearl that is not quite round|||
1.E792A5|##|a kind of jade|||
1.E792A6|アイ##|fine quality jade|||
1.E792A7|ヘキ#たま#|sphere, ball|||
1.E792A8|サン##|gems, luster of gems, lustrous|||
1.E792A9|キョ;ゴ##|jade ring, earrings, surname|||
1.E792AA|ソウ#かざり#|pearl pendants on coronet|||
1.E792AB|トウ#みみかざり#|pendant ornaments, earrings|||
1.E792AE|タン#たま#||||
1.E792AF|カイ;エ;ケ#かざり#||||
1.E792B0|カン#わ#たま;たまき|ring, circle, link, wheel|anneau, cercle, roue, maillon|círculo, anillo, eslabón, giro|
1.E792B1|シツ;シチ#あざ.やか#||||
1.E792B2|スイ##|pendant girdle ornament|||
1.E792B5|ヨ##|beautiful jade|||
1.E792B9|シュウ;ジュ;トウ#たま#||||
1.E792BA|##|a crack, as in porcelain|||
1.E792BB|スイ##||||
1.E792BD|ジ##|emperor's seal|sceau impérial|sello imperial|
1.E792BF|セン;ケイ;ケ##|fine jade|||
1.E79388|レイ;ライ;リ##|glass|||
1.E79389|サン##||||
1.E7938A|ケイ#たま#|red jewel, beautiful jewel|||
1.E7938C|カイ#たま;めずら.しい#|extraordinary, fabulous|||
1.E7938F|ロウ##|clarity, sound of jewels|||
1.E79390|ロ;ル##||||
1.E79393|ラン##||||
1.E79394|エイ;ヨウ##|jewelled necklace|||
1.E79396|##|inlay|||
1.E79398|カン#たま#|jade|||
1.E7939A|サン##|ceremonial libation cup|||
1.E7939B|カン;ケン;コン##|sceptre|||
1.E7939C|カ;ケ#うり#う|melon|melon|melón|
1.E7939E|テツ;デチ##|young melons just forming|||
1.E7939F|ハク;ホウ;ビョウ##|the bottle-gourd|||
1.E793A0|コ;カク#ひさご#|gourd|||
1.E793A2|ヒョウ#ひさご;ふくべ#|gourd|||
1.E793A3|ベン;ヘン#わきま.える;わ.ける;はなびら;あらそ.う#|petal, valve|||
1.E793A4|ショウ;ニョウ;ドウ;ノウ#うりわた#|flesh, core, pulp, pith|||
1.E793A6|ガ#かわら;ぐらむ#|tile, gram|tuile, gramme|teja|
1.E793A7|#デカグラム#|ten grams, (kokuji)|||
1.E793A8|コウ#かめ#||||
1.E793A9|#キログラム#|kilogram, (kokuji)|||
1.E793AA|ハン;ホン#めがわら#||||
1.E793AB|ホン#ほとぎ;あふ.れる#||||
1.E793AE|オウ#もたい#|jar, jug, container|||
1.E793AF|オウ#ほとぎ;はち;かめ#|bowl, cup, small tray|||
1.E793B0|#デシグラム#|decigram, (kokuji)|||
1.E793B1|#ミリグラム#|milligram, (kokuji)|||
1.E793B2|#トン#|tonne, thousand kilograms, (kokuji)|||
1.E793B4|レイ;リイ;リョウ#かめ#|concave channels of tiling, long-necked jar|||
1.E793B6|ビン#かめ#へい;べ;ぺ|bottle, vial, jar, jug, vat, urn|pot de fleurs, fiole, pot, pichet, cuve, urne|botella, frasco, jarra, urna, tarro|
1.E793B7|シ#かめ#|high quality porcelain|||
1.E793B8|#ヘクトグラム#|hectogram, hundred grams, (kokuji)|||
1.E793BA|チョウ;ジョウ#かめ#||||
1.E793BB|チ;テキ;チャク#かめ#|jar|||
1.E793BC|#さらけ#||||
1.E793BF|ホウ;フ#かめ#|jar, pot|||
1.E79481|ヘイ;ビン#かめ#|jug|||
1.E79483|シュウ#しきがわら;いしだたみ#|floor tile|||
1.E79484|ケン;シン#すえ#|porcelain, make clear, distinguish between|||
1.E79485|#センチグラム#|centigram, (kokuji)|||
1.E79486|シ#かめ#||||
1.E7948C|オウ#ほとぎ;はち;かめ#|small jar, jug|||
1.E7948D|ボウ;ミョウ#いらか#|roof tile, tiled roof|||
1.E7948E|セン#しきがわら;かわら#|floor tiles|||
1.E79491|ソウ;ショウ#こしき#|rice-steaming pot|||
1.E79492|ブ;ム#かめ#|jar|||
1.E79493|ヘキ;ビャク#かわら#|floor tiles|||
1.E79495|オウ#かめ;みか#もたい|jar, jug, vat|||
1.E79496|オウ;エイ;ヨウ#もたい;ほとぎ;かめ#|pot, pitcher, small-mouthed earthenware pot|||
1.E79497|ゲン;ゴン#こしき#|earthenware vessel in two parts|||
1.E79498|カン#あま.い;あま.える;あま.やかす;うま.い#かも|sweet, coax, pamper, be content, sugary|doux, enjôler, dorloter, être content, sucré|dulce, sabroso, bueno, tener cariño a, mimar, consentir|
1.E7949A|ジン#はなは.だ;はなは.だしい#じ|tremendously, very, great, exceedingly|formidable, très, terriblement, excessivement|tremendamente, en extremo, intenso, grave|
1.E7949C|テン#うま.い;あま.い#|sweet|||
1.E7949E|ショウ;ジョウ#かつ.て;な.める#|lick, lap up, burn up, taste, undergo, underrate, despise|||
1.E7949F|セイ;ショウ#い.きる;い.かす;い.ける;う.まれる;うま.れる;う.まれ;うまれ;う.む;お.う;は.える;は.やす;き;なま;なま-;な.る;な.す;む.す;-う#あさ;いき;いく;いけ;うぶ;うまい;え;おい;ぎゅう;くるみ;ごせ;さ;じょう;すぎ;そ;そう;ちる;なば;にう;にゅう;ふ;み;もう;よい;りゅう|life, genuine, birth|vie, naissance, authentique, cru|vida, nacimiento, vivir, existir, nacer, dar a luz, puro, crudo|
1.E794A0|セイ##||||
1.E794A1|シン##|abundant, numerous, crowd|||
1.E794A3|サン#う.む;う.まれる;うぶ-;む.す#もと|products, bear, give birth, yield, childbirth, native, property|production, porter (fruits), donner naissance, produire, natal, propriété|producto, producir, propiedad, dar a luz, nacer|
1.E794A4|ズイ;ニ##|drooping leaves, fringe soft, delicate|||
1.E794A5|セイ;ソウ;ショウ#おい;むこ#|nephew||sobrino|
1.E794A6|ソ;コウ#よみがえ.る#|be resuscitated, revived|||
1.E794A7|シン;ソン#おお.い#||||
1.E794A8|ヨウ#もち.いる#たから|utilize, business, service, use, employ|se servir de, affaires, service, utiliser, employer|uso, empleo, trabajo, usar, hacer uso de|
1.E794A9|シュツ##|throw away, discard|||
1.E794AA|ロク#つの#||||
1.E794AB|ホ;フ#はじ.めて#はじめ;とし;なみ;すけ;よし|for the first time, not until||principio, primera vez, grande|
1.E794AC|ヨウ##|road with walls on both sides|||
1.E794AF|ネイ;ニュウ;デイ;ニョウ#ねが.い#|peaceful|||
1.E794B0|デン#た#いなか;おか;たん;で;とう;や|rice field, rice paddy|rizière|campo de arroz, arrozal|
1.E794B1|ユ;ユウ;ユイ#よし;よ.る#|wherefore, a reason|c'est pourquoi, raison, cause, origine, grave|razón, significado, causa|
1.E794B2|コウ;カン#きのえ#かぶと;き;まさ;まさる|armor, high (voice), A grade, first class, former, instep, carapace|armure, carapace, haute (voix), premier ordre, première classe, ancien, cou-de-pied, signe du 1er tronc céleste|caparazón, armadura, voz alta, primero|
1.E794B3|シン#もう.す;もう.し-;さる#|have the honor to, sign of the monkey, 3-5PM, ninth sign of Chinese zodiac|dire (humble), s'appeler (humble), j'ai l'honneur de, signe de la 9ème branche terrestre, signe du Singe (zodiaque), 15 h à 17 h|decir, tener el honor de|
1.E794B6|フツ;フチ;ヒ##||||
1.E794B7|ダン;ナン#おとこ;お#み|male|homme, mâle|masculino, hombre|
1.E794B8|デン;テン#かり#|region around the imperial capital, outskirts|||
1.E794B9|ヘイ;ビョウ#せわ.しい#||||
1.E794BA|チョウ#まち#|town, village, block, street|quartier, ville, village, rue|pueblo, ciudad, bloque, calle|
1.E794BB|ガ;カク;エ;カイ#えが.く;かく.する;かぎ.る;はかりごと;はか.る#|brush-stroke, picture|trait de plume, dessin, écran, compteur de traits de kanji|dibujo, trazo, puntuar, interrumpir|
1.E794BC|チョウ#まち#|town, block|||
1.E794BD|ケン;ケイ;キョウ#みぞ#|drain between fields, irrigation|||
1.E794BE|シ#かめ#|ground that has been under cultivation for one year, evil, calamity|||
1.E794BF|モウ;ミョウ;ボウ##|farming population|||
1.E79580|ヒ#あたえるもの#|to give|||
1.E79583|シュン#いいつ.け#||||
1.E79584|リュウ;ル#と.める;と.まる;とど.める;とど.まる;るうぶる#|fasten, halt, stop|||
1.E79586|ボウ;ホ;モ;ム#せ;うね#|Chinese land measure, fields|||
1.E79587|イン;シュン;キン#たがや.す#|land|||
1.E79588|ハン;ホン##||||
1.E79589|フ#たがや.す#|till, cultivate|||
1.E7958A|キョウ;コウ#たが.やす#|plow, cultivate|||
1.E7958B|デン;テン#かり#|till, cultivate, hunting|||
1.E7958C|カイ##|world, boundary|monde|borde, frontera, extensión, ámbito|
1.E7958D|カイ#さかい#|circle, world|||
1.E7958E|ケン;テイ;キョウ#みぞ#|drain between fields, irrigation|||
1.E7958F|イ#おそ.れる;かしこま.る;かしこ;かしこ.し#|fear, majestic, graciously, be apprehensive|||
1.E79590|フク;ヒョク;ヒキ##|to fill, roll of cloth|||
1.E79591|#はた;はたけ;-ばたけ#かま;まま|farm, field, garden, one's specialty, (kokuji)|ferme, champ, jardin, sa spécialité, (kokuji)|campo, campo de arroz|
1.E79592|ボウ;ホ;モ;ム#せ;うね#|Chinese land measure, fields|||
1.E79594|ハン#あぜ;くろ;ほとり#ぐろ|paddy ridge, levee|levée de terre, digue (rizière)|terraplén entre campos de arroz, orilla|
1.E79597|トウ;フク#み.ちる#||||
1.E79599|リュウ;ル#と.める;と.まる;とど.める;とど.まる;るうぶる#とめ|detain, fasten, halt, stop|retenir, attacher, rester, s'arrêter|quedarse, permanecer, parar, detener|
1.E7959A|ホン#もっこ;ふご#|basket, hamper|||
1.E7959B|シン#あぜ#|boundary between paddies|||
1.E7959C|チク##|livestock, domestic fowl and animals|bétail, animaux domestiques|ganado, animal de granja|
1.E7959D|ボウ;ホ;モ;ム#せ;うね#|furrow, thirty tsubo, ridge, rib|sillon, 30 tsubo (100 m²), raie, côte (côtelé)|surco, costilla, cordillera, antigua medida para campos de arroz|
1.E7959E|ボウ;ホ;モ;ム#せ;うね#||||
1.E7959F|ショク;シキ;ソク##|plough|||
1.E795A0|#はたけ;はた#はな|field, farm, garden, (kokuji)||campo, jardín|
1.E795A1|カイ#はて#||||
1.E795A2|ヒツ#おわ.る;あみ;おわ.り;ことごとく#|the end, finish|||
1.E795A4|ジ;シ##|festival grounds|||
1.E795A5|リャク#ほぼ;はぶ.く;おか.す;おさ.める;はかりごと;はか.る#|abbreviation, omission, outline, shorten, capture, plunder|abréviation, omission, résumé, raccourcir, capture, pillage|abreviación, abreviatura|
1.E795A6|ケイ#あぜ;うね#|rice paddy ridge, furrow, rib|||
1.E795A7|リャク#ほぼ;おか.す;おさ.める;はかりごと;はか.る;はぶ.く#|abbreviation, omission, outline, shorten, capture, plunder|||
1.E795A9|#けさ#|surplice, (kokuji)|||
1.E795AA|バン#つが.い#は;ま|turn, number in a series|tour (de rôle), numéro dans une série|turno, orden, observar, guardar, proteger|
1.E795AB|ガ;カク;エ;カイ#えが.く;かく.する;かぎ.る;はかりごと;はか.る#|picture, sketch, drawing, stroke, mark, divide|||
1.E795AC|ヨ#あらた#|reclaimed field|||
1.E795AD|ヨ;シャ##|new field|||
1.E795AF|シュン##|rustic, crude|||
1.E795B0|イ#こと;こと.なる;け#|uncommon, different, queerness, strangeness, wonderful, curious, unusual|inhabituel, bizarrerie, étrangeté, surprenant, curieux, extraordinaire|raro, extraño, inusual, diferente|
1.E795B1|リュウ;ル#と.める;と.まる;とど.める;とど.まる;るうぶる#|to detain, to entertain, to keep, to put by|||
1.E795B2|ヨ;シャ#あらた;やきた#|to cultivate land by first setting fire to it|||
1.E795B3|ジョウ;チョウ#たた.む;たたみ;かさ.なる#|tatami mat, counter for tatami mats, fold, shut up, do away with|tatami, compteur de tatamis, surface : 182 cm x 91 cm, replier, empiler, répété, fermer, boucler (maison), terminer|tatami, contador para tatamis, apilar, pila, montón|
1.E795B4|チュウ#うね;たぐい;ひと.しい#|farmland, arable land, category|||
1.E795B6|トウ#あ.たる;あ.てる;まさ.に#と|bear, accept, undertake, just|||
1.E795B7|テツ;テイ;セイ#なわて#|rice field ridge path|||
1.E795B8|キ##|difference, strange, cripple|||
1.E795B9|エン##||||
1.E795BA|キョウ;コウ#さかい#|boundary, border|||
1.E795BB|ショウ#あぜ;くろ;つつ.み#||||
1.E795BC|チョウ;ジョウ#の.びる;なが.い;にわ#||||
1.E795BD|トン;タン;トウ;ツ#そろわない#|ground|||
1.E795BE|ルイ;ライ;スイ#とりで#|fields divided by dikes|||
1.E795BF|キ#みやこ#|capital, suburbs of capital||capital, alrededores de la capital, antigua capital china|
1.E79681|リュ;ル;キク;コク;リュウ#やきばた#||||
1.E79682|ジョウ;チョウ#たた.む;たたみ;かさ.なる;かさ.ねる#|counter for tatami mats, fold|||
1.E79685|キョウ;コウ#さかい#||||
1.E79686|キョウ#さかい#|boundary|||
1.E79687|チュウ#うね;たぐい;ひと.しい#|before, companion, same kind|||
1.E79689|ジョウ;チョウ#たた.む;たたみ;かさ.なる#|repeat, duplicate, repetitious|||
1.E7968A|ジョウ;チョウ#たた.む;たたみ;かさ.なる;かさ.ねる#|tatami, counter for tatami mats, fold, shut up, do away with|||
1.E7968B|ヒキ;ショ;ソ;ヒツ#あし#|head, counter for animals|||
1.E7968C|##||||
1.E7968E|ソ;ショ#うと.い;うと.む;まば.ら#|alienate, rough, neglect, shun, sparse, penetrate|négligence, ignorer, aliéner, éviter, grossier, clairsemé, épars|descuidar, desatender, rehuir, desinteresado, descuidado|
1.E7968F|ソ;ショ#あら.い;うと.い;うと.む;とお.る;とお.す;まばら#|pass through, note, commentary, estrangement, sparseness, neglect, penetrate|||
1.E79690|チ;シ;テイ;タイ#つまず.く#|fall, stumble, falter, hindered|||
1.E79691|ギ#うたが.う#|doubt, distrust, be suspicious, question|douter, méfiance, soupçon, question|duda, desconfianza, sospecha, dudar, desconfiar, sospechar|
1.E79692|ダク;ニャク;ソウ;ジョウ;シツ#や.む#|trailing sickness, sick radical (no. 104)|||
1.E79693|ザイ;ナイ;ダイ;ネ;キュウ#や.む;やまい;ほっす#||||
1.E79694|テイ;チョウ##|carbuncle|||
1.E79695|ヒ#できもの#|head sores|||
1.E79699|ギツ;ゴチ;キ;ケ#おろ.か#|pimple, sore, boil, wart, pustule|||
1.E7969A|キュウ#やま.しい;や.む#|ashamed, painful, guilty conscience|||
1.E7969C|カ;ゲ#はらくだし#||||
1.E7969D|セン;サン##|colic, stomach ache|||
1.E796A2|チン##|aching of limbs, muscular pains|||
1.E796A3|ユ;ユウ#いぼ#|wart|||
1.E796A4|ハ;ヘ#やまい#|scar, cicatrix, birth-mark|||
1.E796A5|カイ#はたけ#|scabby eruption|||
1.E796AB|エキ;ヤク##|epidemic|épidémie|epidemia|
1.E796B0|##||||
1.E796B1|ホウ#もがさ#|smallpox, blister|||
1.E796B2|ヒ#つか.れる;-づか.れ;つか.らす#|exhausted, tire, weary|fatigue, épuisé, las|cansancio, fatiga, cansar, fatigar, cansarse, fatigarse|
1.E796B3|カン##|children's diseases|||
1.E796B4|ア#やまい#|illness, sickness, disease, pain|||
1.E796B5|シ#きず#|crack, flaw, scratch, speck|||
1.E796B7|##||||
1.E796B8|タン##|jaundice|||
1.E796B9|シン;チン#はしか#|measles, sickness||sarampión|
1.E796BA|ホウ;ヘン#やせ.る#||||
1.E796BC|トウ#うず.く;いた.む#|ache, pain, tingle, fester|||
1.E796BD|ソ;ショ#かさ#|carbuncle|||
1.E796BE|シツ#はや.い#|rapidly|rapide, maladie|enfermedad, enfermar, rápido, violento|
1.E796BF|ヒ#あせも#|prickly heat, rash|||
1.E79780|ク;ウ#せむし#|crouch, hunchback|||
1.E79781|セン;テン#おこり#|chronic malaria|||
1.E79782|カ;ケ#かさ;かさ.ぶた#|scab, dry up, slough|||
1.E79783|ゲン;ケン##|cramps|||
1.E79784|サ;ジャ##|scrofulous swellings and sores|||
1.E79785|ビョウ;ヘイ#や.む;-や.み;やまい#|ill, sick|malade|enfermedad, caer enfermo|
1.E79786|ダツ;ナチ;ジツ;ニチ#きず;きずいたみ;かゆ.い#||||
1.E79787|ショウ##|symptoms, illness|symptôme, maladie|síntoma, señal, enfermedad|
1.E7978A|セン##|heal|||
1.E7978C|トウ;ズ#いた.む#|ache, be in pain, painful|||
1.E7978D|イ#きず#|injury|||
1.E7978E|カイ#おこり#||||
1.E7978F|イ;ユウ;ウ#うちきず#|bruise, contusion|||
1.E79792|ヨウ#かゆ.がる;かさ;かゆ.い#|itchy|||
1.E79793|##||||
1.E79794|ヂ;ジ#しもがさ#|piles, hemorrhoids|||
1.E79795|コン#あと#|mark, foot print|||
1.E79797|バイ;マイ;カイ#や.む#|ill|||
1.E79798|トウ##|pox, smallpox|variole|viruela|
1.E79799|ケイ#つ.る;ひきつ.る#|have a cramp|||
1.E7979B|ツウ#いた.い;いた.む;いた.ましい;いた.める#|pain, hurt, damage, bruise|douleur, mal, dommage, contusion, bleu|dolor, daño, herida, doloroso, herirse, herir|
1.E7979C|トク#かさ#|scabby bald head|||
1.E7979D|##||||
1.E7979E|ヒ#つかえ#|constipation, costiveness in chest or intestines|||
1.E7979F|ショウ#づつう#||||
1.E797A0|サン#いた.む#|aching of limbs, muscular pains|||
1.E797A1|ホ;フ#や.む#|disease, ailment|||
1.E797A2|リ##|diarrhea|diarrhée|diarrea|
1.E797A3|シ#あざ;ほくろ#|birthmark, mole|||
1.E797A4|サ#はれもの;えのご#|swelling of the lymph glands|||
1.E797A7|サ#これら#|cholera, colic|||
1.E797A9|ソウ;チュウ;シュウ;シュ#や.せる#|get thin|||
1.E797AC|エキ;ヤク;セキ;シャク#おろ.か;うつ.る#||||
1.E797AE|チョウ#は.れる;ふく.らむ;ふく.れる#|swelled belly, dropsical, to swell, inflated|||
1.E797AF|カン#や.む#|sick|||
1.E797B0|タン##|sputum, phlegm|||
1.E797B1|ヒ;ハイ##|heat rash, prickly heat, ulcers|||
1.E797B2|マ;バ#しび.れる#|measles, paralysis|||
1.E797B3|リン##|gonorrhea|||
1.E797B4|チ#し.れる;おろか#|stupid, foolish|idiot, stupide|estúpido, tonto|
1.E797B9|ヒ#しび.れる#|paralysis, numbness|||
1.E797BA|ヒ#しび.れる#|palsy, become numb, paralysed|||
1.E797BC|コ##|chronic illness|||
1.E797BE|ア#やまい#|chronic illness|||
1.E797BF|イ#な.える#|atrophy, go numb, be paralysed|||
1.E79880|ヨ;オ#やまい#|hematoma, contusion, extravasated|||
1.E79881|スイ#つか.れる#|take sick, fatigue|||
1.E79882|ア#おし#|dumb|||
1.E79883|ショク;ソク;チョク;トク#しもや.け#|sores from cold|||
1.E79884|シャク#やまい#||||
1.E79887|ショウ;ジュ#は.れる#||||
1.E79888|ケイ;セイ#くる.う#|prolonged fever, chronic malaria|||
1.E79889|ユ#い.える;いや.す#|get well, recover|||
1.E7988A|コウ;グ#いぼ#|warts, pimples|||
1.E7988B|フウ##|insanity, headache|||
1.E7988C|ラツ;ラチ;ライ#きず#|severe, poisonous, dangerous, itch and other skin diseases|||
1.E7988D|ヨウ#かさ#|swelling, boil, tumor|||
1.E7988F|ト;ズ#や.む#|ill|||
1.E79892|ゴン#おろ.か#||||
1.E79893|タン#や.む#|paralysis, numbness of limbs|||
1.E79895|カ;ケ#やまい#|asthma, disease of the bowels|||
1.E79896|イン;オン#おし#|dumb, mute, unable speak|||
1.E79898|##|fistula, sore, ulcer, goiter|||
1.E79899|ソウ#かさ#|itch|||
1.E7989B|セイ;セツ;セチ#ひきつ.け#||||
1.E7989C|ショク;ソク##|polypus|||
1.E7989D|カン;ケン#や.む#|illness, pain, neglect, useless|||
1.E7989E|エイ#うず.める#|bury, inter|||
1.E7989F|オン#えやみ#|contagious disease|||
1.E798A0|セキ;ジャク#やせ.る#|get thin, lose weight, become sterile|||
1.E798A1|ソウ;ショウ#かさ#|wound, boil, syphilis|||
1.E798A2|ハン#きず#|scar|||
1.E798A3|カイ;ライ#や.む#||||
1.E798A4|リュウ;ル#こぶ#|lump, swelling|||
1.E798A5|サ;シャ;サイ#い.える#|to recover from any disease, an epidemic|||
1.E798A6|ソウ;チュウ;シュウ;チュ#やせ.る#|thin, emaciated, lean, meager|||
1.E798A7|ギャク;ガク#おこり#|ague, intermittent fever|||
1.E798A8|##|mad, ill|||
1.E798A9|トウ#はれもの#|pimples|||
1.E798AD|ヒョウ#はれもの#|whitlow|||
1.E798B0|ルイ;ラ;ライ##|swollen neck glands|||
1.E798B2|ショウ;シュ#ひきつ.け#|spasms or convulsions in young children, caused by indigestion|||
1.E798B3|チュウ;チュ;リョウ#い.える#|to be healed, to reform|||
1.E798B4|ショウ##|miasma|||
1.E798B5|サイ;セイ#や.む#|wasting disease|||
1.E798B8|カ;クウ##|lameness, paralysis of hands, leg|||
1.E798B9|チョウ#くる.う#||||
1.E798BA|ル;ロウ#せむし;かさ;できもの#|anal fistula, tumor, sore|||
1.E798BB|ル;ロウ#せむし;かさ;できもの#|fistula|||
1.E798BC|バク;マク#や.む#|sickness, distress|||
1.E79980|コウ;オウ##|jaundice|||
1.E79981|フク#や.む#||||
1.E79982|リョウ##|heal, cure|soins, traitement|curar, cicatrizar, sanar|
1.E79983|リュウ;リュ#つか.れる#|weakness, infirmity, retention of urine|||
1.E79984|ショウ;ソウ#やつ.れる;やせ.る#||||
1.E79985|リュウ;ル#こぶ#||||
1.E79986|ロウ##|rash, pain, debilitation|||
1.E79987|カン#ひきつけ#|bitter, hot temper, irritable, nervous|||
1.E79988|ハイ##|chronic illness, getting crippled|||
1.E79989|タン;タ#やす.む#|to hate bitterly, drought, dry|||
1.E7998A|イン;オン##|disease of the heart|||
1.E7998B|カク##||||
1.E7998C|ガン##|cancer, cancerous evil||cáncer|
1.E79992|ユ#い.える;いや.す;い.やす#|healing, cure, quench (thirst), wreak|guérison, guérir, désaltérer, assouvir|curación, cicatrización|
1.E79995|ヨウ#はれもの#|loss of the sense of smell|||
1.E79996|ヘキ#くせ;くせ.に#|mannerism, habit, vice, trait, fault, kink|manie, mauvaise habitude, vice, trait (caractère), défaut, frisé|costumbre, hábito, debilidad, vicio, manía|
1.E79998|レイ;ライ#えやみ#|contagious disease, leprosy|||
1.E79999|ショ##|ill|||
1.E7999C|デン;テン#なまず#|leucoderma, piebald skin|||
1.E7999F|ハツ;ヘツ;ベチ#とべない#|shrivelled up, dried up, vexed|||
1.E799A1|チ#し.れる;おろか#|foolish|||
1.E799A2|ヨウ#かゆ.い#|itchy|||
1.E799A4|セツ;セチ#かさ#|pimple, sore, boil|||
1.E799A5|チョウ#しこり#|obstruction of bowels|||
1.E799A7|レキ##|swollen neck glands|||
1.E799A8|カク##|heatstroke, sunstroke|||
1.E799A9|ライ##|leprosy|||
1.E799AA|#しゃく#|spasms, (kokuji)|||
1.E799AC|セン#たむし#|ringworm|||
1.E799AD|エイ;ヨウ#こぶ#|swelling, goitre|||
1.E799AE|イン;オン#はれもの#|rash, addiction, craving, habit|||
1.E799AF|ク#やせ.る#|thin, emaciated, worn, tired|||
1.E799B0|ヨウ#はれもの#|boil, carbuncle|||
1.E799B1|タン#しび.れる#|paralysis, palsy, numbness|||
1.E799B2|テン##|insanity|||
1.E799B4|レン#やせ.る;や.む#||||
1.E799B6|ハツ##|dotted tent radical (no. 105)|||
1.E799B8|キ#みずのと#|10th calendar sign|||
1.E799BA|ハツ;ホツ#た.つ;あば.く;おこ.る;つか.わす;はな.つ#ば;わ|departure, discharge, publish, emit, start from, disclose, counter for gunshots|départ, décharge, dégagement, publier, émettre, partir de, divulguer, compteur de coups de feu|abrir, exponer, suceder|
